_key,id,price,bedrooms,bathrooms,area/m2,area/sq_ft,predictions/human/0,predictions/human/1,predictions/ai/0,predictions/ai/1,rationales/human/0,rationales/ai/0,rationales/human_rationale,rationales/ai_rationale,quality_ai,responses/ai/0,responses/human/0,responses/verdict
35_9,35,999000,4,4.0,303,3260,800000,900000,500000,700000,True,True,"It has tremendous land space.
It has luxurious finishes ","The property has 4 bedrooms and 4.0 bathrooms, with an area of 3260 sqft. The location in Sedona, Arizona is a desirable area, and the property has a beautiful view of the surrounding mountains. The build quality is high, with wooden beams and large windows that provide ample natural light. The property also has a large garage, which is a valuable feature. However, the price range is relatively high, and it may be difficult to find a buyer who is willing to pay the upper bound of $700,000.",1,5,4,0
35_15,35,999000,4,4.0,303,3260,800000,900000,500000,700000,True,True,"It has tremendous land space.
It has luxurious finishes ","The property has 4 bedrooms and 4.0 bathrooms, with an area of 3260 sqft. The location in Sedona, Arizona is a desirable area, and the property has a beautiful view of the surrounding mountains. The build quality is high, with wooden beams and large windows that provide ample natural light. The property also has a large garage, which is a valuable feature. However, the price range is relatively high, and it may be difficult to find a buyer who is willing to pay the upper bound of $700,000.",1,5,4,0
35_16,35,999000,4,4.0,303,3260,800000,900000,500000,700000,True,True,"It has tremendous land space.
It has luxurious finishes ","The property has 4 bedrooms and 4.0 bathrooms, with an area of 3260 sqft. The location in Sedona, Arizona is a desirable area, and the property has a beautiful view of the surrounding mountains. The build quality is high, with wooden beams and large windows that provide ample natural light. The property also has a large garage, which is a valuable feature. However, the price range is relatively high, and it may be difficult to find a buyer who is willing to pay the upper bound of $700,000.",1,3,4,0
35_20,35,999000,4,4.0,303,3260,800000,900000,500000,700000,True,True,"It has tremendous land space.
It has luxurious finishes ","The property has 4 bedrooms and 4.0 bathrooms, with an area of 3260 sqft. The location in Sedona, Arizona is a desirable area, and the property has a beautiful view of the surrounding mountains. The build quality is high, with wooden beams and large windows that provide ample natural light. The property also has a large garage, which is a valuable feature. However, the price range is relatively high, and it may be difficult to find a buyer who is willing to pay the upper bound of $700,000.",1,5,3,0
36_20,36,1294000,3,4.5,362,3893,700000,800000,700000,800000,True,True,"The house is smaller than the others in the area, though still pretty good equipped. The zip code area is near the city, which makes the price higher.","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3893 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area, and the build quality appears to be high. The garage is also a plus. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,4,0
36_23,36,1294000,3,4.5,362,3893,1000000,1250000,700000,800000,True,True,"although the house is not very big , but I am attracted by its comfort","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3893 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area, and the build quality appears to be high. The garage is also a plus. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,4,4,1
36_25,36,1294000,3,4.5,362,3893,1000000,1250000,700000,800000,True,True,"The house has a large surface area and from the images we can see that the property also includes a big garden.
The zip code is located in a big city and near a lake.
The house decoration seems to be luxurious as well.","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3893 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area, and the build quality appears to be high. The garage is also a plus. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,4,4,1
36_29,36,1294000,3,4.5,362,3893,1000000,1250000,700000,800000,True,True,"although the house is not very big , but I am attracted by its comfort","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3893 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area, and the build quality appears to be high. The garage is also a plus. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,4,3,0
36_30,36,1294000,3,4.5,362,3893,1000000,1250000,700000,800000,True,True,"The house has a large surface area and from the images we can see that the property also includes a big garden.
The zip code is located in a big city and near a lake.
The house decoration seems to be luxurious as well.","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3893 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area, and the build quality appears to be high. The garage is also a plus. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,3,3,0
36_31,36,1294000,3,4.5,362,3893,1000000,1250000,700000,800000,True,True,"although the house is not very big , but I am attracted by its comfort","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3893 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area, and the build quality appears to be high. The garage is also a plus. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,4,2,0
36_33,36,1294000,3,4.5,362,3893,1000000,1250000,700000,800000,True,True,"The house has a large surface area and from the images we can see that the property also includes a big garden.
The zip code is located in a big city and near a lake.
The house decoration seems to be luxurious as well.","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3893 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area, and the build quality appears to be high. The garage is also a plus. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,5,1
36_36,36,1294000,3,4.5,362,3893,700000,800000,700000,800000,True,True,"The house is smaller than the others in the area, though still pretty good equipped. The zip code area is near the city, which makes the price higher.","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3893 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area, and the build quality appears to be high. The garage is also a plus. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,4,3,0
36_37,36,1294000,3,4.5,362,3893,1000000,1250000,700000,800000,True,True,"although the house is not very big , but I am attracted by its comfort","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3893 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area, and the build quality appears to be high. The garage is also a plus. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,3,0
36_39,36,1294000,3,4.5,362,3893,700000,800000,700000,800000,True,True,"The house is smaller than the others in the area, though still pretty good equipped. The zip code area is near the city, which makes the price higher.","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3893 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area, and the build quality appears to be high. The garage is also a plus. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,3,0
36_42,36,1294000,3,4.5,362,3893,700000,800000,700000,800000,True,True,"The house is smaller than the others in the area, though still pretty good equipped. The zip code area is near the city, which makes the price higher.","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3893 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area, and the build quality appears to be high. The garage is also a plus. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,5,2
37_10,37,1089000,5,5.5,365,3932,800000,900000,500000,600000,True,True,this price gonna be good becouse house look like good and have 5 bed,"The property has 5 bedrooms and 5.5 bathrooms, which is a good size for a family. The area of 3932 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, with a well-maintained exterior and a spacious interior. The property also has a large backyard and a garage, which is a plus. However, the price range of $500,000 to $600,000 is slightly lower than the average price for similar properties in the area. Therefore, the price prediction for this property is $500,000 to $600,000.",1,5,1,0
37_12,37,1089000,5,5.5,365,3932,800000,900000,500000,600000,True,True,this price gonna be good becouse house look like good and have 5 bed,"The property has 5 bedrooms and 5.5 bathrooms, which is a good size for a family. The area of 3932 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, with a well-maintained exterior and a spacious interior. The property also has a large backyard and a garage, which is a plus. However, the price range of $500,000 to $600,000 is slightly lower than the average price for similar properties in the area. Therefore, the price prediction for this property is $500,000 to $600,000.",1,5,5,0
37_14,37,1089000,5,5.5,365,3932,800000,900000,500000,600000,True,True,"A large and luxurious house , near a big city . A large number of beds","The property has 5 bedrooms and 5.5 bathrooms, which is a good size for a family. The area of 3932 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, with a well-maintained exterior and a spacious interior. The property also has a large backyard and a garage, which is a plus. However, the price range of $500,000 to $600,000 is slightly lower than the average price for similar properties in the area. Therefore, the price prediction for this property is $500,000 to $600,000.",1,5,3,0
37_15,37,1089000,5,5.5,365,3932,800000,900000,500000,600000,True,True,"A large and luxurious house , near a big city . A large number of beds","The property has 5 bedrooms and 5.5 bathrooms, which is a good size for a family. The area of 3932 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, with a well-maintained exterior and a spacious interior. The property also has a large backyard and a garage, which is a plus. However, the price range of $500,000 to $600,000 is slightly lower than the average price for similar properties in the area. Therefore, the price prediction for this property is $500,000 to $600,000.",1,5,2,0
37_17,37,1089000,5,5.5,365,3932,800000,900000,500000,600000,True,True,"A large and luxurious house , near a big city . A large number of beds","The property has 5 bedrooms and 5.5 bathrooms, which is a good size for a family. The area of 3932 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, with a well-maintained exterior and a spacious interior. The property also has a large backyard and a garage, which is a plus. However, the price range of $500,000 to $600,000 is slightly lower than the average price for similar properties in the area. Therefore, the price prediction for this property is $500,000 to $600,000.",1,4,3,0
37_18,37,1089000,5,5.5,365,3932,1250000,1500000,500000,600000,True,True,"The house has a large surface area and from the images we can see that the property also includes a big garden.
The zip code is located in a big city and near a lake.
The house decoration seems to be luxurious as well.","The property has 5 bedrooms and 5.5 bathrooms, which is a good size for a family. The area of 3932 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, with a well-maintained exterior and a spacious interior. The property also has a large backyard and a garage, which is a plus. However, the price range of $500,000 to $600,000 is slightly lower than the average price for similar properties in the area. Therefore, the price prediction for this property is $500,000 to $600,000.",1,4,5,1
37_20,37,1089000,5,5.5,365,3932,1250000,1500000,500000,600000,True,True,"The house has a large surface area and from the images we can see that the property also includes a big garden.
The zip code is located in a big city and near a lake.
The house decoration seems to be luxurious as well.","The property has 5 bedrooms and 5.5 bathrooms, which is a good size for a family. The area of 3932 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, with a well-maintained exterior and a spacious interior. The property also has a large backyard and a garage, which is a plus. However, the price range of $500,000 to $600,000 is slightly lower than the average price for similar properties in the area. Therefore, the price prediction for this property is $500,000 to $600,000.",1,5,4,0
37_26,37,1089000,5,5.5,365,3932,800000,900000,500000,600000,True,True,this price gonna be good becouse house look like good and have 5 bed,"The property has 5 bedrooms and 5.5 bathrooms, which is a good size for a family. The area of 3932 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, with a well-maintained exterior and a spacious interior. The property also has a large backyard and a garage, which is a plus. However, the price range of $500,000 to $600,000 is slightly lower than the average price for similar properties in the area. Therefore, the price prediction for this property is $500,000 to $600,000.",1,5,5,0
37_29,37,1089000,5,5.5,365,3932,800000,900000,500000,600000,True,True,this price gonna be good becouse house look like good and have 5 bed,"The property has 5 bedrooms and 5.5 bathrooms, which is a good size for a family. The area of 3932 square feet is also reasonable for the number of bedrooms and bathrooms. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, with a well-maintained exterior and a spacious interior. The property also has a large backyard and a garage, which is a plus. However, the price range of $500,000 to $600,000 is slightly lower than the average price for similar properties in the area. Therefore, the price prediction for this property is $500,000 to $600,000.",1,3,4,1
38_7,38,799900,3,3.5,259,2792,700000,800000,450000,550000,True,True,"Cozy , attractive house , not far from a major city . a small number of bedrooms","The property has three bedrooms and three and a half bathrooms, which is a good size for a family. The area of 2792 square feet is also reasonable for the price range. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, and the garden and garage are not present. Given these factors, the price range for this property is likely to be between $450,000 and $550,000.",0,4,2,0
38_8,38,799900,3,3.5,259,2792,700000,800000,450000,550000,True,True,"Cozy , attractive house , not far from a major city . a small number of bedrooms","The property has three bedrooms and three and a half bathrooms, which is a good size for a family. The area of 2792 square feet is also reasonable for the price range. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, and the garden and garage are not present. Given these factors, the price range for this property is likely to be between $450,000 and $550,000.",0,5,3,0
38_9,38,799900,3,3.5,259,2792,700000,800000,450000,550000,True,True,"Cozy , attractive house , not far from a major city . a small number of bedrooms","The property has three bedrooms and three and a half bathrooms, which is a good size for a family. The area of 2792 square feet is also reasonable for the price range. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, and the garden and garage are not present. Given these factors, the price range for this property is likely to be between $450,000 and $550,000.",0,4,3,0
38_10,38,799900,3,3.5,259,2792,700000,800000,450000,550000,True,True,"Cozy , attractive house , not far from a major city . a small number of bedrooms","The property has three bedrooms and three and a half bathrooms, which is a good size for a family. The area of 2792 square feet is also reasonable for the price range. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, and the garden and garage are not present. Given these factors, the price range for this property is likely to be between $450,000 and $550,000.",0,5,2,0
38_11,38,799900,3,3.5,259,2792,700000,800000,450000,550000,True,True,"Cozy , attractive house , not far from a major city . a small number of bedrooms","The property has three bedrooms and three and a half bathrooms, which is a good size for a family. The area of 2792 square feet is also reasonable for the price range. The property is located in a desirable area with a high demand for housing. The build quality appears to be of good quality, and the garden and garage are not present. Given these factors, the price range for this property is likely to be between $450,000 and $550,000.",0,5,4,0
39_8,39,1229000,3,4.5,393,4228,700000,800000,500000,600000,True,True,"an ordinary cozy house , with a small number of bedrooms","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area is also relatively large at 4228 square feet. The property is located in a desirable area with a high demand for housing. The build quality is of good quality, with a red brick exterior and a well-maintained garden. The garage is also present, which is a plus. All of these factors contribute to a price prediction of $500,000 to $600,000.",1,5,3,0
39_9,39,1229000,3,4.5,393,4228,700000,800000,500000,600000,True,True,"an ordinary cozy house , with a small number of bedrooms","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area is also relatively large at 4228 square feet. The property is located in a desirable area with a high demand for housing. The build quality is of good quality, with a red brick exterior and a well-maintained garden. The garage is also present, which is a plus. All of these factors contribute to a price prediction of $500,000 to $600,000.",1,5,3,0
39_10,39,1229000,3,4.5,393,4228,700000,800000,500000,600000,True,True,"an ordinary cozy house , with a small number of bedrooms","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area is also relatively large at 4228 square feet. The property is located in a desirable area with a high demand for housing. The build quality is of good quality, with a red brick exterior and a well-maintained garden. The garage is also present, which is a plus. All of these factors contribute to a price prediction of $500,000 to $600,000.",1,4,2,1
39_12,39,1229000,3,4.5,393,4228,700000,800000,500000,600000,True,True,"an ordinary cozy house , with a small number of bedrooms","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area is also relatively large at 4228 square feet. The property is located in a desirable area with a high demand for housing. The build quality is of good quality, with a red brick exterior and a well-maintained garden. The garage is also present, which is a plus. All of these factors contribute to a price prediction of $500,000 to $600,000.",1,5,3,0
39_14,39,1229000,3,4.5,393,4228,800000,900000,500000,600000,True,True,It has great modern design and stylish look. Also very comfortable one. ,"The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area is also relatively large at 4228 square feet. The property is located in a desirable area with a high demand for housing. The build quality is of good quality, with a red brick exterior and a well-maintained garden. The garage is also present, which is a plus. All of these factors contribute to a price prediction of $500,000 to $600,000.",1,4,2,0
39_21,39,1229000,3,4.5,393,4228,800000,900000,500000,600000,True,True,It has great modern design and stylish look. Also very comfortable one. ,"The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area is also relatively large at 4228 square feet. The property is located in a desirable area with a high demand for housing. The build quality is of good quality, with a red brick exterior and a well-maintained garden. The garage is also present, which is a plus. All of these factors contribute to a price prediction of $500,000 to $600,000.",1,3,4,1
39_24,39,1229000,3,4.5,393,4228,800000,900000,500000,600000,True,True,It has great modern design and stylish look. Also very comfortable one. ,"The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area is also relatively large at 4228 square feet. The property is located in a desirable area with a high demand for housing. The build quality is of good quality, with a red brick exterior and a well-maintained garden. The garage is also present, which is a plus. All of these factors contribute to a price prediction of $500,000 to $600,000.",1,5,4,0
39_26,39,1229000,3,4.5,393,4228,700000,800000,500000,600000,True,True,"an ordinary cozy house , with a small number of bedrooms","The property has three bedrooms and four and a half bathrooms, which is a good size for a family. The area is also relatively large at 4228 square feet. The property is located in a desirable area with a high demand for housing. The build quality is of good quality, with a red brick exterior and a well-maintained garden. The garage is also present, which is a plus. All of these factors contribute to a price prediction of $500,000 to $600,000.",1,5,3,0
40_1,40,455000,3,3.0,199,2146,300000,400000,500000,600000,True,True,"Surface area is not that big.
Rooms seems small.
It is close to the ocean.
","The property has three bedrooms and three bathrooms, with an area of 2146 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is modern and well maintained. The garden is small but well kept. The garage is not present. Given the location and the number of bedrooms and bathrooms, the price range for this property is likely to be between $500,000 and $600,000. The price range is determined by the location, the number of bedrooms and bathrooms, and the size of the property.",0,3,4,1
40_3,40,455000,3,3.0,199,2146,400000,500000,500000,600000,True,True,"A simple house. At the same time, square meters are enough. Everything for a comfortable stay is there. Come and live.","The property has three bedrooms and three bathrooms, with an area of 2146 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is modern and well maintained. The garden is small but well kept. The garage is not present. Given the location and the number of bedrooms and bathrooms, the price range for this property is likely to be between $500,000 and $600,000. The price range is determined by the location, the number of bedrooms and bathrooms, and the size of the property.",0,4,3,0
40_5,40,455000,3,3.0,199,2146,300000,400000,500000,600000,True,True,"Surface area is not that big.
Rooms seems small.
It is close to the ocean.
","The property has three bedrooms and three bathrooms, with an area of 2146 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is modern and well maintained. The garden is small but well kept. The garage is not present. Given the location and the number of bedrooms and bathrooms, the price range for this property is likely to be between $500,000 and $600,000. The price range is determined by the location, the number of bedrooms and bathrooms, and the size of the property.",0,2,4,2
40_6,40,455000,3,3.0,199,2146,400000,500000,500000,600000,True,True,"A simple house. At the same time, square meters are enough. Everything for a comfortable stay is there. Come and live.","The property has three bedrooms and three bathrooms, with an area of 2146 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is modern and well maintained. The garden is small but well kept. The garage is not present. Given the location and the number of bedrooms and bathrooms, the price range for this property is likely to be between $500,000 and $600,000. The price range is determined by the location, the number of bedrooms and bathrooms, and the size of the property.",0,4,4,2
40_7,40,455000,3,3.0,199,2146,200000,300000,500000,600000,True,True,The house is not so big and not so modern. The zip code area is pretty far from the sea.,"The property has three bedrooms and three bathrooms, with an area of 2146 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is modern and well maintained. The garden is small but well kept. The garage is not present. Given the location and the number of bedrooms and bathrooms, the price range for this property is likely to be between $500,000 and $600,000. The price range is determined by the location, the number of bedrooms and bathrooms, and the size of the property.",0,4,3,0
40_8,40,455000,3,3.0,199,2146,400000,500000,500000,600000,True,True,"A simple house. At the same time, square meters are enough. Everything for a comfortable stay is there. Come and live.","The property has three bedrooms and three bathrooms, with an area of 2146 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is modern and well maintained. The garden is small but well kept. The garage is not present. Given the location and the number of bedrooms and bathrooms, the price range for this property is likely to be between $500,000 and $600,000. The price range is determined by the location, the number of bedrooms and bathrooms, and the size of the property.",0,3,4,1
40_9,40,455000,3,3.0,199,2146,400000,500000,500000,600000,True,True,"A simple house. At the same time, square meters are enough. Everything for a comfortable stay is there. Come and live.","The property has three bedrooms and three bathrooms, with an area of 2146 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is modern and well maintained. The garden is small but well kept. The garage is not present. Given the location and the number of bedrooms and bathrooms, the price range for this property is likely to be between $500,000 and $600,000. The price range is determined by the location, the number of bedrooms and bathrooms, and the size of the property.",0,3,4,1
40_23,40,455000,3,3.0,199,2146,300000,400000,500000,600000,True,True,"Surface area is not that big.
Rooms seems small.
It is close to the ocean.
","The property has three bedrooms and three bathrooms, with an area of 2146 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is modern and well maintained. The garden is small but well kept. The garage is not present. Given the location and the number of bedrooms and bathrooms, the price range for this property is likely to be between $500,000 and $600,000. The price range is determined by the location, the number of bedrooms and bathrooms, and the size of the property.",0,5,3,0
40_24,40,455000,3,3.0,199,2146,200000,300000,500000,600000,True,True,The house is not so big and not so modern. The zip code area is pretty far from the sea.,"The property has three bedrooms and three bathrooms, with an area of 2146 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is modern and well maintained. The garden is small but well kept. The garage is not present. Given the location and the number of bedrooms and bathrooms, the price range for this property is likely to be between $500,000 and $600,000. The price range is determined by the location, the number of bedrooms and bathrooms, and the size of the property.",0,3,2,0
45_1,45,350000,4,2.0,179,1928,300000,400000,250000,350000,True,True,Not very modern  nothing special. But still decent. ,"The property has four bedrooms and two bathrooms, with an area of 1928 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality is of good quality. The price range for this property is between 250000 and 350000. The property is in a good location and has good access to amenities. The property is suitable for a family or a couple looking for a second home in a rural area.",1,3,4,1
45_2,45,350000,4,2.0,179,1928,300000,400000,250000,350000,True,True,Not very modern  nothing special. But still decent. ,"The property has four bedrooms and two bathrooms, with an area of 1928 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality is of good quality. The price range for this property is between 250000 and 350000. The property is in a good location and has good access to amenities. The property is suitable for a family or a couple looking for a second home in a rural area.",1,4,3,0
45_3,45,350000,4,2.0,179,1928,300000,400000,250000,350000,True,True,Not very modern  nothing special. But still decent. ,"The property has four bedrooms and two bathrooms, with an area of 1928 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality is of good quality. The price range for this property is between 250000 and 350000. The property is in a good location and has good access to amenities. The property is suitable for a family or a couple looking for a second home in a rural area.",1,4,3,0
45_4,45,350000,4,2.0,179,1928,300000,400000,250000,350000,True,True,Not very modern  nothing special. But still decent. ,"The property has four bedrooms and two bathrooms, with an area of 1928 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality is of good quality. The price range for this property is between 250000 and 350000. The property is in a good location and has good access to amenities. The property is suitable for a family or a couple looking for a second home in a rural area.",1,4,3,0
45_5,45,350000,4,2.0,179,1928,300000,400000,250000,350000,True,True,Not very modern  nothing special. But still decent. ,"The property has four bedrooms and two bathrooms, with an area of 1928 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality is of good quality. The price range for this property is between 250000 and 350000. The property is in a good location and has good access to amenities. The property is suitable for a family or a couple looking for a second home in a rural area.",1,4,1,0
45_6,45,350000,4,2.0,179,1928,500000,600000,250000,350000,True,True,"Nice family home , very cozy . The house has a large area and from the images we can see that the property also includes a large garden.","The property has four bedrooms and two bathrooms, with an area of 1928 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality is of good quality. The price range for this property is between 250000 and 350000. The property is in a good location and has good access to amenities. The property is suitable for a family or a couple looking for a second home in a rural area.",1,3,3,2
45_11,45,350000,4,2.0,179,1928,500000,600000,250000,350000,True,True,"Nice family home , very cozy . The house has a large area and from the images we can see that the property also includes a large garden.","The property has four bedrooms and two bathrooms, with an area of 1928 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality is of good quality. The price range for this property is between 250000 and 350000. The property is in a good location and has good access to amenities. The property is suitable for a family or a couple looking for a second home in a rural area.",1,5,4,0
46_7,46,425000,3,3.0,198,2134,400000,500000,200000,300000,True,True,looks like not so good and have only 3 bed and so far from downtown,"The property has three bedrooms and three bathrooms, with an area of 2143 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality appears to be of good quality. The price range for similar properties in the area is between 200000 and 300000. Given the size of the property, the number of bedrooms and bathrooms, and the location, the price prediction for this property is between 200000 and 300000.",1,4,3,0
46_9,46,425000,3,3.0,198,2134,400000,500000,200000,300000,True,True,looks like not so good and have only 3 bed and so far from downtown,"The property has three bedrooms and three bathrooms, with an area of 2143 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality appears to be of good quality. The price range for similar properties in the area is between 200000 and 300000. Given the size of the property, the number of bedrooms and bathrooms, and the location, the price prediction for this property is between 200000 and 300000.",1,5,3,0
46_11,46,425000,3,3.0,198,2134,400000,500000,200000,300000,True,True,looks like not so good and have only 3 bed and so far from downtown,"The property has three bedrooms and three bathrooms, with an area of 2143 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality appears to be of good quality. The price range for similar properties in the area is between 200000 and 300000. Given the size of the property, the number of bedrooms and bathrooms, and the location, the price prediction for this property is between 200000 and 300000.",1,3,4,1
46_12,46,425000,3,3.0,198,2134,400000,500000,200000,300000,True,True,looks like not so good and have only 3 bed and so far from downtown,"The property has three bedrooms and three bathrooms, with an area of 2143 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality appears to be of good quality. The price range for similar properties in the area is between 200000 and 300000. Given the size of the property, the number of bedrooms and bathrooms, and the location, the price prediction for this property is between 200000 and 300000.",1,5,2,0
46_13,46,425000,3,3.0,198,2134,400000,500000,200000,300000,True,True,looks like not so good and have only 3 bed and so far from downtown,"The property has three bedrooms and three bathrooms, with an area of 2143 sqft. The property is located in a rural area with a zipcode of 81524. The property has a garage and a garden. The build quality appears to be of good quality. The price range for similar properties in the area is between 200000 and 300000. Given the size of the property, the number of bedrooms and bathrooms, and the location, the price prediction for this property is between 200000 and 300000.",1,4,5,1
47_5,47,500000,4,3.0,233,2504,600000,700000,250000,350000,True,True,Small house. A lot of rooms. Repair is good. All conditions for a family with children.,"The property has four bedrooms and three bathrooms, with an area of 2504 square feet. The property is located in a desirable area with a high demand for housing. The build quality is well maintained and the garden is well kept. The garage is not present, but it is not a major factor in the price prediction. The number of bedrooms and bathrooms are the most important features to focus on, and the area is also a significant factor. Based on these factors, the price prediction for this property is between $250,000 and $350,000.",0,5,4,0
47_9,47,500000,4,3.0,233,2504,500000,600000,250000,350000,True,True,"an ordinary house in a secluded place, there is nothing special","The property has four bedrooms and three bathrooms, with an area of 2504 square feet. The property is located in a desirable area with a high demand for housing. The build quality is well maintained and the garden is well kept. The garage is not present, but it is not a major factor in the price prediction. The number of bedrooms and bathrooms are the most important features to focus on, and the area is also a significant factor. Based on these factors, the price prediction for this property is between $250,000 and $350,000.",0,4,2,0
47_12,47,500000,4,3.0,233,2504,500000,600000,250000,350000,True,True,"an ordinary house in a secluded place, there is nothing special","The property has four bedrooms and three bathrooms, with an area of 2504 square feet. The property is located in a desirable area with a high demand for housing. The build quality is well maintained and the garden is well kept. The garage is not present, but it is not a major factor in the price prediction. The number of bedrooms and bathrooms are the most important features to focus on, and the area is also a significant factor. Based on these factors, the price prediction for this property is between $250,000 and $350,000.",0,4,3,0
47_17,47,500000,4,3.0,233,2504,500000,600000,250000,350000,True,True,"an ordinary house in a secluded place, there is nothing special","The property has four bedrooms and three bathrooms, with an area of 2504 square feet. The property is located in a desirable area with a high demand for housing. The build quality is well maintained and the garden is well kept. The garage is not present, but it is not a major factor in the price prediction. The number of bedrooms and bathrooms are the most important features to focus on, and the area is also a significant factor. Based on these factors, the price prediction for this property is between $250,000 and $350,000.",0,5,2,0
