_key,id,price,bedrooms,bathrooms,area/m2,area/sq_ft,predictions/human/0,predictions/human/1,predictions/ai/0,predictions/ai/1,rationales/human/0,rationales/ai/0,rationales/human_rationale,rationales/ai_rationale,quality_ai,responses/ai/0,responses/human/0,responses/verdict
26_18,26,1290000,4,4.0,460,4954,800000,900000,500000,600000,False,False,,,0,2,4,1
26_19,26,1290000,4,4.0,460,4954,800000,900000,500000,600000,True,False,"Nice area, lots of free Parking space for cars. The exterior is very unusual architecture, but inside it is cute and free.",,0,2,4,1
26_20,26,1290000,4,4.0,460,4954,700000,800000,500000,600000,True,False,"Beautiful furniture, cozy atmosphere. But overall external design leaves much to be desired. ",,0,2,2,0
26_21,26,1290000,4,4.0,460,4954,800000,900000,500000,600000,True,False,"Nice area, lots of free Parking space for cars. The exterior is very unusual architecture, but inside it is cute and free.",,0,3,3,0
26_22,26,1290000,4,4.0,460,4954,800000,900000,500000,600000,True,False,"Nice area, lots of free Parking space for cars. The exterior is very unusual architecture, but inside it is cute and free.",,0,4,3,0
26_23,26,1290000,4,4.0,460,4954,800000,900000,500000,600000,True,True,"Nice area, lots of free Parking space for cars. The exterior is very unusual architecture, but inside it is cute and free.","The property has four bedrooms and four bathrooms, with an area of 4954 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in the zipcode 85262 is a desirable area, and the property is likely to be in high demand. The price range of $500,000 to $600,000 is reasonable considering the size and quality of the property.",0,4,3,0
26_24,26,1290000,4,4.0,460,4954,800000,900000,500000,600000,True,True,"Nice area, lots of free Parking space for cars. The exterior is very unusual architecture, but inside it is cute and free.","The property has four bedrooms and four bathrooms, with an area of 4954 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in the zipcode 85262 is a desirable area, and the property is likely to be in high demand. The price range of $500,000 to $600,000 is reasonable considering the size and quality of the property.",0,5,4,0
26_25,26,1290000,4,4.0,460,4954,800000,900000,500000,600000,True,True,"Nice area, lots of free Parking space for cars. The exterior is very unusual architecture, but inside it is cute and free.","The property has four bedrooms and four bathrooms, with an area of 4954 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in the zipcode 85262 is a desirable area, and the property is likely to be in high demand. The price range of $500,000 to $600,000 is reasonable considering the size and quality of the property.",0,3,4,0
26_26,26,1290000,4,4.0,460,4954,800000,900000,500000,600000,True,True,"Nice area, lots of free Parking space for cars. The exterior is very unusual architecture, but inside it is cute and free.","The property has four bedrooms and four bathrooms, with an area of 4954 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in the zipcode 85262 is a desirable area, and the property is likely to be in high demand. The price range of $500,000 to $600,000 is reasonable considering the size and quality of the property.",0,4,2,0
26_27,26,1290000,4,4.0,460,4954,800000,900000,500000,600000,True,True,"Nice area, lots of free Parking space for cars. The exterior is very unusual architecture, but inside it is cute and free.","The property has four bedrooms and four bathrooms, with an area of 4954 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in the zipcode 85262 is a desirable area, and the property is likely to be in high demand. The price range of $500,000 to $600,000 is reasonable considering the size and quality of the property.",0,3,4,1
26_28,26,1290000,4,4.0,460,4954,800000,900000,500000,600000,True,False,"Nice area, lots of free Parking space for cars. The exterior is very unusual architecture, but inside it is cute and free.",,0,2,4,1
26_29,26,1290000,4,4.0,460,4954,700000,800000,500000,600000,False,False,,,0,1,1,2
26_30,26,1290000,4,4.0,460,4954,800000,900000,500000,600000,False,True,,"The property has four bedrooms and four bathrooms, with an area of 4954 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in the zipcode 85262 is a desirable area, and the property is likely to be in high demand. The price range of $500,000 to $600,000 is reasonable considering the size and quality of the property.",0,1,3,2
27_1,27,962500,4,4.5,330,3550,800000,900000,700000,800000,True,False,looks like very good and have 4 bed i think this price gonna be good,,1,3,3,2
27_2,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,False,False,,,1,4,5,1
27_3,27,962500,4,4.5,330,3550,800000,900000,700000,800000,True,False,looks like very good and have 4 bed i think this price gonna be good,,1,1,3,1
27_4,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,False,False,,,1,1,1,2
27_5,27,962500,4,4.5,330,3550,700000,800000,700000,800000,True,False,"Nice house , in a nice neighborhood , quite cozy , though not very big",,1,2,4,1
27_6,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,False,False,,,1,3,2,0
27_7,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,True,True,A very large house. Repair is awesome. Everything is tastefully done. There are all conditions for a comfortable stay.,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,3,2,2
27_8,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,False,False,,,1,1,1,2
27_9,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,False,False,,,1,2,4,1
27_10,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,True,True,A very large house. Repair is awesome. Everything is tastefully done. There are all conditions for a comfortable stay.,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,2,5,1
27_11,27,962500,4,4.5,330,3550,700000,800000,700000,800000,False,False,,,1,3,3,2
27_12,27,962500,4,4.5,330,3550,700000,800000,700000,800000,False,False,,,1,1,1,2
27_13,27,962500,4,4.5,330,3550,700000,800000,700000,800000,True,False,"Nice house , in a nice neighborhood , quite cozy , though not very big",,1,1,2,1
27_14,27,962500,4,4.5,330,3550,700000,800000,700000,800000,True,False,"Nice house , in a nice neighborhood , quite cozy , though not very big",,1,1,3,1
27_15,27,962500,4,4.5,330,3550,700000,800000,700000,800000,False,False,,,1,1,1,2
27_16,27,962500,4,4.5,330,3550,700000,800000,700000,800000,True,False,"Nice house , in a nice neighborhood , quite cozy , though not very big",,1,1,3,1
27_17,27,962500,4,4.5,330,3550,800000,900000,700000,800000,True,True,looks like very good and have 4 bed i think this price gonna be good,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,5,4,0
27_18,27,962500,4,4.5,330,3550,700000,800000,700000,800000,True,True,"Nice house , in a nice neighborhood , quite cozy , though not very big","The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,5,4,0
27_19,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,4,1,0
27_20,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,4,3,0
27_21,27,962500,4,4.5,330,3550,700000,800000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,4,4,2
27_22,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,5,2,0
27_23,27,962500,4,4.5,330,3550,800000,900000,700000,800000,False,False,,,1,5,5,1
27_24,27,962500,4,4.5,330,3550,800000,900000,700000,800000,True,False,looks like very good and have 4 bed i think this price gonna be good,,1,5,5,0
27_25,27,962500,4,4.5,330,3550,700000,800000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,5,3,0
27_26,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,True,False,A very large house. Repair is awesome. Everything is tastefully done. There are all conditions for a comfortable stay.,,1,3,5,1
27_27,27,962500,4,4.5,330,3550,800000,900000,700000,800000,False,False,,,1,4,3,0
27_28,27,962500,4,4.5,330,3550,800000,900000,700000,800000,True,True,looks like very good and have 4 bed i think this price gonna be good,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,4,2,0
27_29,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,True,False,A very large house. Repair is awesome. Everything is tastefully done. There are all conditions for a comfortable stay.,,1,1,4,1
27_30,27,962500,4,4.5,330,3550,800000,900000,700000,800000,False,False,,,1,4,3,0
27_31,27,962500,4,4.5,330,3550,800000,900000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,4,3,2
27_32,27,962500,4,4.5,330,3550,800000,900000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,4,2,0
27_33,27,962500,4,4.5,330,3550,700000,800000,700000,800000,True,False,"Nice house , in a nice neighborhood , quite cozy , though not very big",,1,1,3,1
27_34,27,962500,4,4.5,330,3550,800000,900000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,5,2,0
27_35,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,True,True,A very large house. Repair is awesome. Everything is tastefully done. There are all conditions for a comfortable stay.,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,5,2,0
27_36,27,962500,4,4.5,330,3550,800000,900000,700000,800000,True,True,looks like very good and have 4 bed i think this price gonna be good,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,5,2,0
28_1,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,True,True,"The house has a large surface area and from the images we can see that the property also includes a large fancy kitchen and bathrooms.
The zip code is located in a big city and near the hills.","The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,3,4,1
28_2,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,False,False,,,1,2,4,1
28_3,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,True,False,"The house has a large surface area and from the images we can see that the property also includes a large fancy kitchen and bathrooms.
The zip code is located in a big city and near the hills.",,1,1,5,1
28_4,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,False,False,,,1,4,4,2
28_5,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,True,True,"The house has a large surface area and from the images we can see that the property also includes a large fancy kitchen and bathrooms.
The zip code is located in a big city and near the hills.","The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,4,4,2
28_6,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,False,False,,,1,2,2,2
28_7,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,False,False,,,1,2,3,1
28_8,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,True,True,"The house has a large surface area and from the images we can see that the property also includes a large fancy kitchen and bathrooms.
The zip code is located in a big city and near the hills.","The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,3,4,1
28_9,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,True,False,"The house has a large surface area and from the images we can see that the property also includes a large fancy kitchen and bathrooms.
The zip code is located in a big city and near the hills.",,1,1,4,1
28_10,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,True,True,"The house has a large surface area and from the images we can see that the property also includes a large fancy kitchen and bathrooms.
The zip code is located in a big city and near the hills.","The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,5,5,0
28_11,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,5,3,0
28_12,28,875000,5,4.5,388,4180,600000,700000,700000,800000,True,False,Total are total five bedrooms of the house and open space in front,,1,1,4,1
28_13,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,4,3,0
28_14,28,875000,5,4.5,388,4180,600000,700000,700000,800000,True,False,Total are total five bedrooms of the house and open space in front,,1,1,1,2
28_15,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,4,1,0
28_16,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,True,False,"The house has a large surface area and from the images we can see that the property also includes a large fancy kitchen and bathrooms.
The zip code is located in a big city and near the hills.",,1,2,4,1
28_17,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,True,False,"The house has a large surface area and from the images we can see that the property also includes a large fancy kitchen and bathrooms.
The zip code is located in a big city and near the hills.",,1,3,4,1
28_18,28,875000,5,4.5,388,4180,600000,700000,700000,800000,True,False,Total are total five bedrooms of the house and open space in front,,1,1,2,1
28_19,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,4,1,0
28_20,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,5,3,0
28_21,28,875000,5,4.5,388,4180,600000,700000,700000,800000,True,False,Total are total five bedrooms of the house and open space in front,,1,4,4,0
28_22,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,5,1,0
28_23,28,875000,5,4.5,388,4180,600000,700000,700000,800000,True,True,Total are total five bedrooms of the house and open space in front,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,2,2,2
28_24,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,False,,,1,4,3,2
28_25,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,False,,,1,3,3,2
29_1,29,1650000,4,4.0,415,4464,1000000,1250000,1000000,1500000,False,False,,,1,2,2,2
29_2,29,1650000,4,4.0,415,4464,1000000,1250000,1000000,1500000,True,False,"The house has a large surface area and from the images we can see that the property also includes a huge parking space.
The house decoration seems to be luxurious and very fancy as well. ",,1,2,5,1
29_3,29,1650000,4,4.0,415,4464,700000,800000,1000000,1500000,False,False,,,1,1,1,2
29_4,29,1650000,4,4.0,415,4464,1000000,1250000,1000000,1500000,True,False,"The house has a large surface area and from the images we can see that the property also includes a huge parking space.
The house decoration seems to be luxurious and very fancy as well. ",,1,5,5,2
29_5,29,1650000,4,4.0,415,4464,700000,800000,1000000,1500000,True,False,"As per area and number of bedrooms.
It is furnished well.",,1,5,3,0
29_6,29,1650000,4,4.0,415,4464,1000000,1250000,1000000,1500000,True,False,"The house has a large surface area and from the images we can see that the property also includes a huge parking space.
The house decoration seems to be luxurious and very fancy as well. ",,1,3,5,1
29_7,29,1650000,4,4.0,415,4464,700000,800000,1000000,1500000,True,False,"As per area and number of bedrooms.
It is furnished well.",,1,1,1,2
29_8,29,1650000,4,4.0,415,4464,700000,800000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,4,3,0
29_9,29,1650000,4,4.0,415,4464,1000000,1250000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,4,4,2
29_10,29,1650000,4,4.0,415,4464,1000000,1250000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,4,2,0
29_11,29,1650000,4,4.0,415,4464,1000000,1250000,1000000,1500000,True,True,"The house has a large surface area and from the images we can see that the property also includes a huge parking space.
The house decoration seems to be luxurious and very fancy as well. ","The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,5,4,0
29_12,29,1650000,4,4.0,415,4464,700000,800000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,5,3,0
29_13,29,1650000,4,4.0,415,4464,1000000,1250000,1000000,1500000,True,True,"The house has a large surface area and from the images we can see that the property also includes a huge parking space.
The house decoration seems to be luxurious and very fancy as well. ","The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,5,4,0
