_key,id,price,bedrooms,bathrooms,area/m2,area/sq_ft,predictions/human/0,predictions/human/1,predictions/ai/0,predictions/ai/1,rationales/human/0,rationales/ai/0,rationales/human_rationale,rationales/ai_rationale,quality_ai,responses/ai/0,responses/human/0,responses/verdict
27_21,27,962500,4,4.5,330,3550,700000,800000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,4,4,2
27_22,27,962500,4,4.5,330,3550,900000,1000000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,5,2,0
27_25,27,962500,4,4.5,330,3550,700000,800000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,5,3,0
27_31,27,962500,4,4.5,330,3550,800000,900000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,4,3,2
27_32,27,962500,4,4.5,330,3550,800000,900000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,4,2,0
27_34,27,962500,4,4.5,330,3550,800000,900000,700000,800000,False,True,,"The property has four bedrooms and four and a half bathrooms, which is a good size for a family. The area of 3550 square feet is also reasonable for the price range of $700,000 to $800,000. The property has a modern build quality and a large garage, which is a desirable feature. The location in zipcode 85262 is also a desirable area. All of these factors contribute to the price range of $700,000 to $800,000.",1,5,2,0
28_11,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,5,3,0
28_13,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,4,3,0
28_15,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,4,1,0
28_19,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,4,1,0
28_20,28,875000,5,4.5,388,4180,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,5,3,0
28_22,28,875000,5,4.5,388,4180,1250000,1500000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4180 sqft. The property is located in a luxurious neighborhood with high-end homes and high-end shopping centers. The property has a beautiful garden and a large garage. The property is in good condition and has recently been renovated. The location is a desirable area with high demand for luxury homes. The property is priced competitively with similar properties in the area. The property is expected to sell for around $700,000 to $800,000.",1,5,1,0
29_8,29,1650000,4,4.0,415,4464,700000,800000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,4,3,0
29_9,29,1650000,4,4.0,415,4464,1000000,1250000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,4,4,2
29_10,29,1650000,4,4.0,415,4464,1000000,1250000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,4,2,0
29_12,29,1650000,4,4.0,415,4464,700000,800000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,5,3,0
29_14,29,1650000,4,4.0,415,4464,700000,800000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,5,3,0
29_17,29,1650000,4,4.0,415,4464,700000,800000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,4,1,0
29_18,29,1650000,4,4.0,415,4464,1000000,1250000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,5,1,0
29_19,29,1650000,4,4.0,415,4464,700000,800000,1000000,1500000,False,True,,"The property has 4 bedrooms and 4 bathrooms, with an area of 4464 sqft. The property is located in a desert area, with a large living room and dining area, a spacious kitchen, and a large master bedroom with an en suite bathroom. The property also has a large garage and a beautiful garden. The build quality is high, with wooden beams and stone walls. The property is located in a desirable area, with easy access to shopping centers and restaurants. The property is in good condition, but may require some minor repairs. The property is suitable for a large family or for someone who wants to live in a luxurious home in the desert. The price range for this property is between $1,000,000 and $1,500,000. The price prediction for this property is between $1,000,000 and $1,500,000.",1,5,2,0
30_3,30,1199000,5,4.5,449,4829,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4829 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in Scottsdale, Arizona is a desirable area, and the property is situated in a quiet neighborhood. The property is also close to shopping centers, restaurants, and other amenities. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,3,0
30_4,30,1199000,5,4.5,449,4829,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4829 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in Scottsdale, Arizona is a desirable area, and the property is situated in a quiet neighborhood. The property is also close to shopping centers, restaurants, and other amenities. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,1,0
30_6,30,1199000,5,4.5,449,4829,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4829 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in Scottsdale, Arizona is a desirable area, and the property is situated in a quiet neighborhood. The property is also close to shopping centers, restaurants, and other amenities. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,3,0
30_8,30,1199000,5,4.5,449,4829,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4829 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in Scottsdale, Arizona is a desirable area, and the property is situated in a quiet neighborhood. The property is also close to shopping centers, restaurants, and other amenities. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,2,0
30_16,30,1199000,5,4.5,449,4829,1250000,1500000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4829 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in Scottsdale, Arizona is a desirable area, and the property is situated in a quiet neighborhood. The property is also close to shopping centers, restaurants, and other amenities. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,1,0
30_23,30,1199000,5,4.5,449,4829,1250000,1500000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4829 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in Scottsdale, Arizona is a desirable area, and the property is situated in a quiet neighborhood. The property is also close to shopping centers, restaurants, and other amenities. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,4,3,0
30_24,30,1199000,5,4.5,449,4829,1250000,1500000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4829 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in Scottsdale, Arizona is a desirable area, and the property is situated in a quiet neighborhood. The property is also close to shopping centers, restaurants, and other amenities. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,1,0
30_26,30,1199000,5,4.5,449,4829,1250000,1500000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4829 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in Scottsdale, Arizona is a desirable area, and the property is situated in a quiet neighborhood. The property is also close to shopping centers, restaurants, and other amenities. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,2,3,1
30_29,30,1199000,5,4.5,449,4829,600000,700000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4829 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in Scottsdale, Arizona is a desirable area, and the property is situated in a quiet neighborhood. The property is also close to shopping centers, restaurants, and other amenities. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,5,1,0
30_32,30,1199000,5,4.5,449,4829,1250000,1500000,700000,800000,False,True,,"The property has 5 bedrooms and 4.5 bathrooms, with an area of 4829 sqft. The build quality appears to be high, with a well-maintained garden and a garage. The location in Scottsdale, Arizona is a desirable area, and the property is situated in a quiet neighborhood. The property is also close to shopping centers, restaurants, and other amenities. Given these factors, the price prediction for this property is likely to be in the range of $700,000 to $800,000.",1,2,4,1
31_1,31,789000,5,3.0,234,2520,900000,1000000,700000,800000,False,True,,"The property has 5 bedrooms and 3 bathrooms, with an area of 2520 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is well maintained and the garden is well kept. The garage is not present. The property is priced at the higher end of the range, but given the desirability of the area and the quality of the property, it is reasonable to expect that it would sell within the range.",1,4,3,0
31_2,31,789000,5,3.0,234,2520,900000,1000000,700000,800000,False,True,,"The property has 5 bedrooms and 3 bathrooms, with an area of 2520 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is well maintained and the garden is well kept. The garage is not present. The property is priced at the higher end of the range, but given the desirability of the area and the quality of the property, it is reasonable to expect that it would sell within the range.",1,4,5,1
31_3,31,789000,5,3.0,234,2520,900000,1000000,700000,800000,False,True,,"The property has 5 bedrooms and 3 bathrooms, with an area of 2520 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is well maintained and the garden is well kept. The garage is not present. The property is priced at the higher end of the range, but given the desirability of the area and the quality of the property, it is reasonable to expect that it would sell within the range.",1,4,2,0
31_5,31,789000,5,3.0,234,2520,900000,1000000,700000,800000,False,True,,"The property has 5 bedrooms and 3 bathrooms, with an area of 2520 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is well maintained and the garden is well kept. The garage is not present. The property is priced at the higher end of the range, but given the desirability of the area and the quality of the property, it is reasonable to expect that it would sell within the range.",1,4,3,1
31_7,31,789000,5,3.0,234,2520,900000,1000000,700000,800000,False,True,,"The property has 5 bedrooms and 3 bathrooms, with an area of 2520 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is well maintained and the garden is well kept. The garage is not present. The property is priced at the higher end of the range, but given the desirability of the area and the quality of the property, it is reasonable to expect that it would sell within the range.",1,5,1,0
31_8,31,789000,5,3.0,234,2520,900000,1000000,700000,800000,False,True,,"The property has 5 bedrooms and 3 bathrooms, with an area of 2520 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is well maintained and the garden is well kept. The garage is not present. The property is priced at the higher end of the range, but given the desirability of the area and the quality of the property, it is reasonable to expect that it would sell within the range.",1,5,1,0
31_12,31,789000,5,3.0,234,2520,900000,1000000,700000,800000,False,True,,"The property has 5 bedrooms and 3 bathrooms, with an area of 2520 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is well maintained and the garden is well kept. The garage is not present. The property is priced at the higher end of the range, but given the desirability of the area and the quality of the property, it is reasonable to expect that it would sell within the range.",1,5,3,0
31_17,31,789000,5,3.0,234,2520,900000,1000000,700000,800000,False,True,,"The property has 5 bedrooms and 3 bathrooms, with an area of 2520 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is well maintained and the garden is well kept. The garage is not present. The property is priced at the higher end of the range, but given the desirability of the area and the quality of the property, it is reasonable to expect that it would sell within the range.",1,5,3,0
31_20,31,789000,5,3.0,234,2520,900000,1000000,700000,800000,False,True,,"The property has 5 bedrooms and 3 bathrooms, with an area of 2520 sqft. The property is located in a desirable area with good schools and access to amenities. The build quality is well maintained and the garden is well kept. The garage is not present. The property is priced at the higher end of the range, but given the desirability of the area and the quality of the property, it is reasonable to expect that it would sell within the range.",1,2,4,1
32_3,32,1039000,4,3.5,318,3428,800000,900000,500000,600000,False,True,,"The property has 4 bedrooms and 3.5 bathrooms, with an area of 3428 sqft. The location in zipcode 85255 is a desirable area, and the property has a high quality build and a large garden. The garage is also present, which is a valuable feature. The number of bedrooms and bathrooms, as well as the area, are important features to focus on when determining the price of the property. Based on these factors, the price prediction for the property is between $500,000 and $600,000.",0,4,2,0
32_12,32,1039000,4,3.5,318,3428,800000,900000,500000,600000,False,True,,"The property has 4 bedrooms and 3.5 bathrooms, with an area of 3428 sqft. The location in zipcode 85255 is a desirable area, and the property has a high quality build and a large garden. The garage is also present, which is a valuable feature. The number of bedrooms and bathrooms, as well as the area, are important features to focus on when determining the price of the property. Based on these factors, the price prediction for the property is between $500,000 and $600,000.",0,4,1,0
32_14,32,1039000,4,3.5,318,3428,1000000,1250000,500000,600000,False,True,,"The property has 4 bedrooms and 3.5 bathrooms, with an area of 3428 sqft. The location in zipcode 85255 is a desirable area, and the property has a high quality build and a large garden. The garage is also present, which is a valuable feature. The number of bedrooms and bathrooms, as well as the area, are important features to focus on when determining the price of the property. Based on these factors, the price prediction for the property is between $500,000 and $600,000.",0,5,1,0
32_15,32,1039000,4,3.5,318,3428,1000000,1250000,500000,600000,False,True,,"The property has 4 bedrooms and 3.5 bathrooms, with an area of 3428 sqft. The location in zipcode 85255 is a desirable area, and the property has a high quality build and a large garden. The garage is also present, which is a valuable feature. The number of bedrooms and bathrooms, as well as the area, are important features to focus on when determining the price of the property. Based on these factors, the price prediction for the property is between $500,000 and $600,000.",0,5,1,0
32_16,32,1039000,4,3.5,318,3428,1000000,1250000,500000,600000,False,True,,"The property has 4 bedrooms and 3.5 bathrooms, with an area of 3428 sqft. The location in zipcode 85255 is a desirable area, and the property has a high quality build and a large garden. The garage is also present, which is a valuable feature. The number of bedrooms and bathrooms, as well as the area, are important features to focus on when determining the price of the property. Based on these factors, the price prediction for the property is between $500,000 and $600,000.",0,5,1,0
32_19,32,1039000,4,3.5,318,3428,800000,900000,500000,600000,False,True,,"The property has 4 bedrooms and 3.5 bathrooms, with an area of 3428 sqft. The location in zipcode 85255 is a desirable area, and the property has a high quality build and a large garden. The garage is also present, which is a valuable feature. The number of bedrooms and bathrooms, as well as the area, are important features to focus on when determining the price of the property. Based on these factors, the price prediction for the property is between $500,000 and $600,000.",0,5,1,0
32_20,32,1039000,4,3.5,318,3428,1000000,1250000,500000,600000,False,True,,"The property has 4 bedrooms and 3.5 bathrooms, with an area of 3428 sqft. The location in zipcode 85255 is a desirable area, and the property has a high quality build and a large garden. The garage is also present, which is a valuable feature. The number of bedrooms and bathrooms, as well as the area, are important features to focus on when determining the price of the property. Based on these factors, the price prediction for the property is between $500,000 and $600,000.",0,5,1,0
32_21,32,1039000,4,3.5,318,3428,1000000,1250000,500000,600000,False,True,,"The property has 4 bedrooms and 3.5 bathrooms, with an area of 3428 sqft. The location in zipcode 85255 is a desirable area, and the property has a high quality build and a large garden. The garage is also present, which is a valuable feature. The number of bedrooms and bathrooms, as well as the area, are important features to focus on when determining the price of the property. Based on these factors, the price prediction for the property is between $500,000 and $600,000.",0,4,2,0
32_22,32,1039000,4,3.5,318,3428,1000000,1250000,500000,600000,False,True,,"The property has 4 bedrooms and 3.5 bathrooms, with an area of 3428 sqft. The location in zipcode 85255 is a desirable area, and the property has a high quality build and a large garden. The garage is also present, which is a valuable feature. The number of bedrooms and bathrooms, as well as the area, are important features to focus on when determining the price of the property. Based on these factors, the price prediction for the property is between $500,000 and $600,000.",0,4,3,0
32_24,32,1039000,4,3.5,318,3428,1000000,1250000,500000,600000,False,True,,"The property has 4 bedrooms and 3.5 bathrooms, with an area of 3428 sqft. The location in zipcode 85255 is a desirable area, and the property has a high quality build and a large garden. The garage is also present, which is a valuable feature. The number of bedrooms and bathrooms, as well as the area, are important features to focus on when determining the price of the property. Based on these factors, the price prediction for the property is between $500,000 and $600,000.",0,5,3,0
32_30,32,1039000,4,3.5,318,3428,1000000,1250000,500000,600000,False,True,,"The property has 4 bedrooms and 3.5 bathrooms, with an area of 3428 sqft. The location in zipcode 85255 is a desirable area, and the property has a high quality build and a large garden. The garage is also present, which is a valuable feature. The number of bedrooms and bathrooms, as well as the area, are important features to focus on when determining the price of the property. Based on these factors, the price prediction for the property is between $500,000 and $600,000.",0,4,1,0
33_9,33,365000,3,2.0,167,1802,300000,400000,400000,500000,False,True,,"The property has three bedrooms and three bathrooms, with an area of 1802 sqft. The property is located in a residential area with good access to amenities and public transportation. The build quality appears to be well maintained, and the garden is well kept. The garage is not present, but there is ample parking space available. The property is priced at the lower end of the range, which is reasonable considering the location and the number of bedrooms and bathrooms. The property is likely to attract first time buyers or investors looking for a rental property.",0,5,1,0
33_12,33,365000,3,2.0,167,1802,300000,400000,400000,500000,False,True,,"The property has three bedrooms and three bathrooms, with an area of 1802 sqft. The property is located in a residential area with good access to amenities and public transportation. The build quality appears to be well maintained, and the garden is well kept. The garage is not present, but there is ample parking space available. The property is priced at the lower end of the range, which is reasonable considering the location and the number of bedrooms and bathrooms. The property is likely to attract first time buyers or investors looking for a rental property.",0,4,1,0
33_13,33,365000,3,2.0,167,1802,300000,400000,400000,500000,False,True,,"The property has three bedrooms and three bathrooms, with an area of 1802 sqft. The property is located in a residential area with good access to amenities and public transportation. The build quality appears to be well maintained, and the garden is well kept. The garage is not present, but there is ample parking space available. The property is priced at the lower end of the range, which is reasonable considering the location and the number of bedrooms and bathrooms. The property is likely to attract first time buyers or investors looking for a rental property.",0,4,1,0
33_21,33,365000,3,2.0,167,1802,300000,400000,400000,500000,False,True,,"The property has three bedrooms and three bathrooms, with an area of 1802 sqft. The property is located in a residential area with good access to amenities and public transportation. The build quality appears to be well maintained, and the garden is well kept. The garage is not present, but there is ample parking space available. The property is priced at the lower end of the range, which is reasonable considering the location and the number of bedrooms and bathrooms. The property is likely to attract first time buyers or investors looking for a rental property.",0,5,2,0
33_22,33,365000,3,2.0,167,1802,300000,400000,400000,500000,False,True,,"The property has three bedrooms and three bathrooms, with an area of 1802 sqft. The property is located in a residential area with good access to amenities and public transportation. The build quality appears to be well maintained, and the garden is well kept. The garage is not present, but there is ample parking space available. The property is priced at the lower end of the range, which is reasonable considering the location and the number of bedrooms and bathrooms. The property is likely to attract first time buyers or investors looking for a rental property.",0,5,2,0
33_23,33,365000,3,2.0,167,1802,300000,400000,400000,500000,False,True,,"The property has three bedrooms and three bathrooms, with an area of 1802 sqft. The property is located in a residential area with good access to amenities and public transportation. The build quality appears to be well maintained, and the garden is well kept. The garage is not present, but there is ample parking space available. The property is priced at the lower end of the range, which is reasonable considering the location and the number of bedrooms and bathrooms. The property is likely to attract first time buyers or investors looking for a rental property.",0,5,4,0
33_25,33,365000,3,2.0,167,1802,300000,400000,400000,500000,False,True,,"The property has three bedrooms and three bathrooms, with an area of 1802 sqft. The property is located in a residential area with good access to amenities and public transportation. The build quality appears to be well maintained, and the garden is well kept. The garage is not present, but there is ample parking space available. The property is priced at the lower end of the range, which is reasonable considering the location and the number of bedrooms and bathrooms. The property is likely to attract first time buyers or investors looking for a rental property.",0,5,1,0
34_8,34,1695000,3,3.5,267,2873,400000,500000,500000,700000,False,True,,"The property is located in a desirable area with a high demand for housing. The number of bedrooms and bathrooms is suitable for a family, and the area is relatively large for the price range. The property is also well-maintained and has a modern design, which adds to its value. However, the price range is slightly higher than the average for the area, which may make it less accessible to some potential buyers.",1,5,1,0
